feature_avg_correlation,intrinsic_dimensionality_ratio,model_name,n_features,n_samples,out_hull_ratio,train_f1,val_f1,val_f1_in_hull,val_f1_out_hull
0.6621754005868422,0.6666666666666666,1,9,214,0.8095238095238094,1.0,0.7930905695611578,1.0,0.744405997693195
0.6477445017196102,0.6666666666666666,1,9,214,0.7142857142857143,1.0,0.8285714285714285,0.7619047619047618,0.85
0.6641938721292765,0.5555555555555556,0,9,214,0.7272727272727274,0.6868024767378217,0.5074866310160427,0.4571428571428571,0.4916666666666667
0.6675362053486538,0.6666666666666666,0,9,214,0.8181818181818182,0.6573112969987684,0.5781499202551834,1.0,0.4941902687000727
0.6607773695695596,0.6666666666666666,0,9,214,0.7727272727272726,0.6999856988249845,0.5827407886231415,0.52,0.6022408963585434
0.668861188197231,0.5555555555555556,0,9,214,0.8636363636363635,0.7043881362136117,0.4863636363636363,0.5,0.5016194331983805
0.6631135187453397,0.6666666666666666,0,9,214,0.8095238095238094,0.6647535471378215,0.5085600907029478,0.5,0.5079365079365079
0.6580379951647168,0.6666666666666666,0,9,214,0.8095238095238094,0.6652411351367149,0.6308985132514544,1.0,0.5561497326203207
0.6542585470406559,0.6666666666666666,0,9,214,0.5714285714285714,0.6640307917213005,0.6406015037593985,0.8412698412698413,0.4916666666666667
0.6624464807586589,0.6666666666666666,0,9,214,0.8571428571428571,0.691616505893612,0.4649859943977591,0.0,0.5404040404040403
0.6621754005868422,0.6666666666666666,0,9,214,0.8095238095238094,0.654842216014206,0.7899159663865546,0.8571428571428571,0.8029411764705882
0.6477445017196102,0.6666666666666666,0,9,214,0.7142857142857143,0.6400079481456561,0.7697478991596638,0.7666666666666666,0.7666666666666665
0.6641938721292765,0.5555555555555556,2,9,214,0.7272727272727274,0.7478086858244497,0.8024732620320858,1.0,0.7367788461538461
0.6675362053486538,0.6666666666666666,2,9,214,0.8181818181818182,0.7770348235778382,0.49792663476874,0.6428571428571428,0.462962962962963
0.6607773695695596,0.6666666666666666,2,9,214,0.7727272727272726,0.7623430945148012,0.6471861471861472,0.7866666666666667,0.5826330532212886
0.668861188197231,0.5555555555555556,2,9,214,0.8636363636363635,0.767208518945443,0.5356060606060606,1.0,0.4701754385964913
0.6631135187453397,0.6666666666666666,2,9,214,0.8095238095238094,0.7684978478217437,0.6634920634920634,1.0,0.59175465057818
0.6580379951647168,0.6666666666666666,2,9,214,0.8095238095238094,0.7685442396069194,0.7061457061457062,1.0,0.6488413547237076
0.6542585470406559,0.6666666666666666,2,9,214,0.5714285714285714,0.7690103731263539,0.6825396825396824,0.8412698412698413,0.5701298701298702
0.6624464807586589,0.6666666666666666,2,9,214,0.8571428571428571,0.7710803180704874,0.653968253968254,0.5333333333333333,0.6424110384894699
0.6621754005868422,0.6666666666666666,2,9,214,0.8095238095238094,0.7569008432388501,0.7743589743589746,0.8571428571428571,0.7727554179566563
0.6477445017196102,0.6666666666666666,2,9,214,0.7142857142857143,0.7467302953431834,0.8853174603174605,0.7666666666666666,0.9326599326599326
0.6593538423841946,0.6666666666666666,1,9,214,0.8181818181818182,1.0,0.8693181818181818,1.0,0.8444444444444446
0.6544453546240122,0.6666666666666666,1,9,214,0.6818181818181818,1.0,0.8279761904761906,1.0,0.771111111111111
0.6527060511902261,0.6666666666666666,1,9,214,0.6818181818181818,1.0,0.8176470588235294,1.0,0.7343589743589742
0.6674757817358884,0.6666666666666666,1,9,214,0.8181818181818182,1.0,0.7501387501387502,0.375,0.787157287157287
0.6700278704337177,0.6666666666666666,1,9,214,0.9523809523809524,1.0,0.663265306122449,1.0,0.6447619047619048
0.6512395026935087,0.6666666666666666,1,9,214,0.6666666666666666,1.0,0.732426303854875,0.6530612244897959,0.7517006802721088
0.6644083610053764,0.6666666666666666,1,9,214,0.7142857142857143,1.0,0.787301587301587,1.0,0.7122655122655122
0.667794465226281,0.6666666666666666,1,9,214,0.7142857142857143,1.0,0.7643467643467643,0.8148148148148147,0.7333333333333331
0.656550294881322,0.6666666666666666,1,9,214,0.8571428571428571,1.0,0.8984126984126984,1.0,0.862962962962963
0.6655455902096028,0.6666666666666666,1,9,214,0.8095238095238094,1.0,0.6328274899703471,1.0,0.5406162464985994
0.6593538423841946,0.6666666666666666,0,9,214,0.8181818181818182,0.653383838328648,0.6471861471861472,0.7666666666666667,0.6308913308913309
0.6544453546240122,0.6666666666666666,0,9,214,0.6818181818181818,0.6605244252873563,0.591934046345811,0.8744588744588746,0.4977777777777778
0.6527060511902261,0.6666666666666666,0,9,214,0.6818181818181818,0.684882487241472,0.5729946524064171,0.7261904761904762,0.5226262626262625
0.6674757817358884,0.6666666666666666,0,9,214,0.8181818181818182,0.6531026003058565,0.7134740259740261,0.65,0.7265512265512265
0.6700278704337177,0.6666666666666666,0,9,214,0.9523809523809524,0.6576042943743787,0.5885868517447465,0.0,0.6166666666666666
0.6512395026935087,0.6666666666666666,0,9,214,0.6666666666666666,0.6735311741276823,0.6390977443609023,0.5306122448979592,0.6666666666666666
0.6644083610053764,0.6666666666666666,0,9,214,0.7142857142857143,0.6811619984781477,0.6162464985994398,0.8380952380952381,0.546031746031746
0.667794465226281,0.6666666666666666,0,9,214,0.7142857142857143,0.6855456516060336,0.580205415499533,0.8148148148148147,0.4838095238095238
0.656550294881322,0.6666666666666666,0,9,214,0.8571428571428571,0.6684698413744438,0.6349206349206349,0.5333333333333333,0.6481481481481483
0.6655455902096028,0.6666666666666666,0,9,214,0.8095238095238094,0.6829943104092513,0.4507936507936506,0.7666666666666667,0.3856209150326797
0.6593538423841946,0.6666666666666666,2,9,214,0.8181818181818182,0.7574649660203274,0.682174688057041,1.0,0.6240611240611239
0.6544453546240122,0.6666666666666666,2,9,214,0.6818181818181818,0.762907266244286,0.7359848484848484,1.0,0.6377777777777778
0.6527060511902261,0.6666666666666666,2,9,214,0.6818181818181818,0.7626540270749067,0.6545454545454544,0.8634920634920634,0.5705982905982905
0.6674757817358884,0.6666666666666666,2,9,214,0.8181818181818182,0.7654003267973855,0.6433982683982684,0.375,0.6587301587301587
0.6700278704337177,0.6666666666666666,2,9,214,0.9523809523809524,0.7574523330010966,0.6025062656641603,1.0,0.5834008097165991
0.6512395026935087,0.6666666666666666,2,9,214,0.6666666666666666,0.7615595467330661,0.7376775271512115,0.6642857142857144,0.7690166975881263
0.6644083610053764,0.6666666666666666,2,9,214,0.7142857142857143,0.7537766914619718,0.6428571428571429,1.0,0.5222222222222223
0.667794465226281,0.6666666666666666,2,9,214,0.7142857142857143,0.7636077898501786,0.536904761904762,0.8148148148148147,0.4376556776556777
0.656550294881322,0.6666666666666666,2,9,214,0.8571428571428571,0.7589487958943338,0.7261904761904762,0.5333333333333333,0.7546296296296294
0.6655455902096028,0.6666666666666666,2,9,214,0.8095238095238094,0.7784261893823958,0.548015873015873,1.0,0.453968253968254
0.7534343162040678,0.8,1,5,215,0.3181818181818182,1.0,0.9520318391286132,0.9281159420289856,1.0
0.7467608068489493,0.8,1,5,215,0.5454545454545454,1.0,1.0,1.0,1.0
0.7455126126635437,0.8,1,5,215,0.13636363636363635,1.0,1.0,1.0,1.0
0.7491248542883302,0.8,1,5,215,0.3181818181818182,1.0,0.8892045454545454,1.0,0.6904761904761905
0.7549728688603019,0.8,1,5,215,0.3636363636363637,1.0,1.0,1.0,1.0
0.7520795638028077,0.8,1,5,215,0.42857142857142855,1.0,0.9483870967741934,1.0,0.8754208754208754
0.7570109625189112,0.8,1,5,215,0.2857142857142857,1.0,1.0,1.0,1.0
0.7583336584110203,0.8,1,5,215,0.3333333333333333,1.0,0.9047619047619048,1.0,0.7142857142857143
0.7458310071032035,0.8,1,5,215,0.3809523809523809,1.0,1.0,1.0,1.0
0.7481788010570685,0.8,1,5,215,0.5238095238095238,1.0,1.0,1.0,1.0
0.7534343162040678,0.8,0,5,215,0.3181818181818182,0.962694364141347,0.9520318391286132,0.9281159420289856,1.0
0.7467608068489493,0.8,0,5,215,0.5454545454545454,0.9574286771316683,1.0,1.0,1.0
0.7455126126635437,0.8,0,5,215,0.13636363636363635,0.962694364141347,1.0,1.0,1.0
0.7491248542883302,0.8,0,5,215,0.3181818181818182,0.9736988907668576,0.8892045454545454,1.0,0.6904761904761905
0.7549728688603019,0.8,0,5,215,0.3636363636363637,0.9734572944256118,0.8501377410468318,1.0,0.630357142857143
0.7520795638028077,0.8,0,5,215,0.42857142857142855,0.968417316117465,0.8982142857142856,1.0,0.7592592592592592
0.7570109625189112,0.8,0,5,215,0.2857142857142857,0.962892203856171,1.0,1.0,1.0
0.7583336584110203,0.8,0,5,215,0.3333333333333333,0.968417316117465,0.9483870967741934,1.0,0.8435374149659862
0.7458310071032035,0.8,0,5,215,0.3809523809523809,0.962892203856171,1.0,1.0,1.0
0.7481788010570685,0.8,0,5,215,0.5238095238095238,0.962892203856171,1.0,1.0,1.0
0.7534343162040678,0.8,2,5,215,0.3181818181818182,0.962694364141347,1.0,1.0,1.0
0.7467608068489493,0.8,2,5,215,0.5454545454545454,0.962694364141347,1.0,1.0,1.0
0.7455126126635437,0.8,2,5,215,0.13636363636363635,0.96788558875221,1.0,1.0,1.0
0.7491248542883302,0.8,2,5,215,0.3181818181818182,0.9789262438593928,0.8892045454545454,1.0,0.6904761904761905
0.7549728688603019,0.8,2,5,215,0.3636363636363637,0.9734572944256118,0.9041396103896104,1.0,0.7666666666666667
0.7520795638028077,0.8,2,5,215,0.42857142857142855,0.978707201444804,0.8982142857142856,1.0,0.7592592592592592
0.7570109625189112,0.8,2,5,215,0.2857142857142857,0.9735954538016393,1.0,1.0,1.0
0.7583336584110203,0.8,2,5,215,0.3333333333333333,0.9735954538016393,0.8839285714285714,1.0,0.6071428571428571
0.7458310071032035,0.8,2,5,215,0.3809523809523809,0.9680524682605748,1.0,1.0,1.0
0.7481788010570685,0.8,2,5,215,0.5238095238095238,0.9680524682605748,1.0,1.0,1.0
0.5005075398307833,0.7692307692307693,1,13,294,0.7666666666666667,1.0,0.676031746031746,0.7922077922077922,0.6317037333867629
0.5132504134221888,0.7692307692307693,1,13,294,0.9333333333333332,1.0,0.613015873015873,1.0,0.5860902255639098
0.5085091522907658,0.7692307692307693,1,13,294,0.8,1.0,0.7338753387533875,1.0,0.6704980842911877
0.5098799991902399,0.7692307692307693,1,13,294,0.8,1.0,0.5562770562770561,0.8333333333333333,0.5016339869281047
0.5071725088451275,0.7692307692307693,1,13,294,0.896551724137931,1.0,0.7110016420361247,1.0,0.6776556776556776
0.5213173693733182,0.7692307692307693,1,13,294,0.8275862068965517,1.0,0.556896551724138,0.6857142857142857,0.5303030303030304
0.5082187704116025,0.7692307692307693,1,13,294,0.7931034482758621,1.0,0.6272577996715928,0.8333333333333333,0.5847826086956524
0.492224802839608,0.7692307692307693,1,13,294,0.7931034482758621,1.0,0.7045977011494253,0.7777777777777779,0.6865942028985506
0.4984515539451466,0.7692307692307693,1,13,294,0.7586206896551725,1.0,0.6064039408866994,0.8571428571428571,0.5194805194805195
0.4915135859503368,0.7692307692307693,1,13,294,0.8620689655172413,1.0,0.6271929824561403,1.0,0.5686666666666667
0.5005075398307833,0.7692307692307693,0,13,294,0.7666666666666667,0.6932216068245483,0.5515151515151515,0.6493506493506492,0.514361001317523
0.5132504134221888,0.7692307692307693,0,13,294,0.9333333333333332,0.691798555505088,0.5502032520325204,1.0,0.5190637065637065
0.5085091522907658,0.7692307692307693,0,13,294,0.8,0.694790008544155,0.7115995115995116,1.0,0.6402116402116402
0.5098799991902399,0.7692307692307693,0,13,294,0.8,0.6965274601150586,0.5126984126984128,0.8333333333333333,0.4375
0.5071725088451275,0.7692307692307693,0,13,294,0.896551724137931,0.7100714619257233,0.6168769273899636,1.0,0.5743589743589743
0.5213173693733182,0.7692307692307693,0,13,294,0.8275862068965517,0.7123469195615544,0.5615763546798029,0.8,0.5147058823529411
0.5082187704116025,0.7692307692307693,0,13,294,0.7931034482758621,0.7043020501511066,0.6947454844006569,0.8333333333333333,0.672463768115942
0.492224802839608,0.7692307692307693,0,13,294,0.7931034482758621,0.6919584130305799,0.575273338940286,0.6666666666666666,0.5533596837944664
0.4984515539451466,0.7692307692307693,0,13,294,0.7586206896551725,0.7293975708432403,0.6057781919850885,0.8571428571428571,0.5142857142857143
0.4915135859503368,0.7692307692307693,0,13,294,0.8620689655172413,0.6909571739210336,0.6473079249848759,1.0,0.5920000000000001
0.5005075398307833,0.7692307692307693,2,13,294,0.7666666666666667,0.7086131875535008,0.596969696969697,0.7922077922077922,0.5454545454545453
0.5132504134221888,0.7692307692307693,2,13,294,0.9333333333333332,0.7171445321312787,0.5552325581395349,1.0,0.5249542124542125
0.5085091522907658,0.7692307692307693,2,13,294,0.8,0.6777339348395464,0.6628571428571429,1.0,0.5833333333333334
0.5098799991902399,0.7692307692307693,2,13,294,0.8,0.7061131176772728,0.5892929292929293,0.8333333333333333,0.5433006535947713
0.5071725088451275,0.7692307692307693,2,13,294,0.896551724137931,0.696077700513123,0.5986940084774889,1.0,0.5542025542025542
0.5213173693733182,0.7692307692307693,2,13,294,0.8275862068965517,0.7433467256607162,0.5412293853073463,0.8,0.493421052631579
0.5082187704116025,0.7692307692307693,2,13,294,0.7931034482758621,0.7007527097551185,0.6272577996715928,0.8333333333333333,0.5760869565217392
0.492224802839608,0.7692307692307693,2,13,294,0.7931034482758621,0.71838170590234,0.6269974768713205,0.6666666666666666,0.6113306982872201
0.4984515539451466,0.7692307692307693,2,13,294,0.7586206896551725,0.7283382876769069,0.5147182506307822,0.8571428571428571,0.4137931034482758
0.4915135859503368,0.7692307692307693,2,13,294,0.8620689655172413,0.7083921294152529,0.6740937223695844,1.0,0.6231397849462366
0.6818904267810959,0.6666666666666666,1,6,310,0.5161290322580645,1.0,0.8995986323769883,0.9316017316017317,0.8662280701754387
0.6844297582265717,0.6666666666666666,1,6,310,0.41935483870967744,1.0,0.8320824972989658,0.8847953216374269,0.7557058326289094
0.68438450210911,0.6666666666666666,1,6,310,0.4516129032258064,1.0,0.7768500948766603,0.6323529411764706,0.9365079365079364
0.6811725234844168,0.6666666666666666,1,6,310,0.5806451612903226,1.0,0.9670437089791928,1.0,0.9419381787802842
0.6782347545649414,0.6666666666666666,1,6,310,0.3870967741935484,1.0,0.9319648093841642,0.8903508771929822,1.0
0.6760640571092933,0.6666666666666666,1,6,310,0.4516129032258064,1.0,0.8608889549576334,0.7368421052631579,1.0
0.6809336203654814,0.6666666666666666,1,6,310,0.6774193548387096,1.0,0.754492819008948,0.6228571428571428,0.8183673469387756
0.6835334102822638,0.6666666666666666,1,6,310,0.3548387096774194,1.0,0.8406686691915893,0.8125,0.9151515151515152
0.6778735670741023,0.6666666666666666,1,6,310,0.2903225806451613,1.0,0.8349854866093432,0.815923207227555,0.8888888888888888
0.677895472135866,0.6666666666666666,1,6,310,0.4516129032258064,1.0,0.7996405259672691,0.6619757951027301,0.9297052154195012
0.6818904267810959,0.6666666666666666,0,6,310,0.5161290322580645,0.8634424733608154,0.8393453043063722,0.8666666666666667,0.8125
0.6844297582265717,0.6666666666666666,0,6,310,0.41935483870967744,0.8636978267214186,0.841108478019055,0.8847953216374269,0.7776223776223776
0.68438450210911,0.6666666666666666,0,6,310,0.4516129032258064,0.8786542367541966,0.7419354838709677,0.5840760546642899,0.9365079365079364
0.6811725234844168,0.6666666666666666,0,6,310,0.5806451612903226,0.8565881914601613,0.9319648093841642,0.9230769230769232,0.9419381787802842
0.6782347545649414,0.6666666666666666,0,6,310,0.3870967741935484,0.8520424242387723,0.9679538111128768,1.0,0.9166666666666666
0.6760640571092933,0.6666666666666666,0,6,310,0.4516129032258064,0.8576913528526434,0.8269794721407626,0.8675610595115238,0.774273345701917
0.6809336203654814,0.6666666666666666,0,6,310,0.6774193548387096,0.8740646433757747,0.7557603686635946,0.6228571428571428,0.8181929181929184
0.6835334102822638,0.6666666666666666,0,6,310,0.3548387096774194,0.8747357760581346,0.8406686691915893,0.8125,0.9151515151515152
0.6778735670741023,0.6666666666666666,0,6,310,0.2903225806451613,0.8672333302197974,0.8406686691915893,0.8706293706293706,0.7592592592592592
0.677895472135866,0.6666666666666666,0,6,310,0.4516129032258064,0.850186103745217,0.8934081346423564,0.755656108597285,1.0
0.6818904267810959,0.6666666666666666,2,6,310,0.5161290322580645,0.8639492547758291,0.8393453043063722,0.8666666666666667,0.8125
0.6844297582265717,0.6666666666666666,2,6,310,0.41935483870967744,0.8540428650028259,0.8703812316715542,0.8847953216374269,0.8503496503496502
0.68438450210911,0.6666666666666666,2,6,310,0.4516129032258064,0.8710987967126627,0.7368037211949802,0.6470588235294118,0.8532913165266106
0.6811725234844168,0.6666666666666666,2,6,310,0.5806451612903226,0.8613374174360918,0.9345378866710812,1.0,0.8874458874458874
0.6782347545649414,0.6666666666666666,2,6,310,0.3870967741935484,0.8486186612354935,1.0,1.0,1.0
0.6760640571092933,0.6666666666666666,2,6,310,0.4516129032258064,0.8537460571946651,0.8665322580645162,0.9402427637721756,0.774273345701917
0.6809336203654814,0.6666666666666666,2,6,310,0.6774193548387096,0.8706768451717678,0.7557603686635946,0.6228571428571428,0.8181929181929184
0.6835334102822638,0.6666666666666666,2,6,310,0.3548387096774194,0.8789059946880254,0.8406686691915893,0.8125,0.9151515151515152
0.6778735670741023,0.6666666666666666,2,6,310,0.2903225806451613,0.8712078733054525,0.8406686691915893,0.8706293706293706,0.7592592592592592
0.677895472135866,0.6666666666666666,2,6,310,0.4516129032258064,0.8642531303821626,0.744722318354857,0.6621848739495798,0.855921855921856
0.8485548594746106,0.25,1,8,310,0.967741935483871,1.0,1.0,1.0,1.0
0.8431979946656358,0.25,1,8,310,0.967741935483871,1.0,0.9354838709677418,1.0,0.9333333333333332
0.8429316369111792,0.25,1,8,310,0.9032258064516128,1.0,1.0,1.0,1.0
0.843846686879961,0.25,1,8,310,1.0,1.0,0.8976958525345622,,0.8976958525345622
0.8463539947807782,0.25,1,8,310,0.967741935483871,1.0,0.96415770609319,1.0,0.962962962962963
0.844511558181649,0.25,1,8,310,0.967741935483871,1.0,0.9304659498207885,1.0,0.928148148148148
0.8427195015944643,0.25,1,8,310,0.967741935483871,1.0,1.0,1.0,1.0
0.843570615001694,0.25,1,8,310,0.9354838709677418,1.0,0.9672299027137736,1.0,0.963984674329502
0.8460084581863466,0.25,1,8,310,0.9032258064516128,1.0,1.0,1.0,1.0
0.844341115298543,0.25,1,8,310,0.967741935483871,1.0,1.0,1.0,1.0
0.8485548594746106,0.25,0,8,310,0.967741935483871,0.9169406965971432,0.8998463901689709,1.0,0.8981746031746032
0.8431979946656358,0.25,0,8,310,0.967741935483871,0.8959333236373086,0.7857142857142857,1.0,0.7785714285714285
0.8429316369111792,0.25,0,8,310,0.9032258064516128,0.8923451751719752,0.8728110599078341,1.0,0.8591836734693877
0.843846686879961,0.25,0,8,310,1.0,0.8959748986585094,0.7414234511008706,,0.7414234511008706
0.8463539947807782,0.25,0,8,310,0.967741935483871,0.9204797322688518,0.9313876088069636,1.0,0.9291005291005292
0.844511558181649,0.25,0,8,310,0.967741935483871,0.9038266107293874,0.7951868919610855,1.0,0.7888888888888888
0.8427195015944643,0.25,0,8,310,0.967741935483871,0.913966235727174,0.9672299027137736,1.0,0.9666666666666666
0.843570615001694,0.25,0,8,310,0.9354838709677418,0.8781772807650275,0.8372759856630826,1.0,0.8300492610837437
0.8460084581863466,0.25,0,8,310,0.9032258064516128,0.9167779311263105,0.9672299027137736,1.0,0.9642857142857144
0.844341115298543,0.25,0,8,310,0.967741935483871,0.893358273494097,0.8699436763952891,1.0,0.8656084656084656
0.8485548594746106,0.25,2,8,310,0.967741935483871,0.9636887392288304,0.9672299027137736,1.0,0.966137566137566
0.8431979946656358,0.25,2,8,310,0.967741935483871,0.9495670923757296,1.0,1.0,1.0
0.8429316369111792,0.25,2,8,310,0.9032258064516128,0.9639217007022428,0.9349718381976446,1.0,0.9280045351473925
0.843846686879961,0.25,2,8,310,1.0,0.9602986764591251,0.8317460317460318,,0.8317460317460318
0.8463539947807782,0.25,2,8,310,0.967741935483871,0.9674051784778128,0.96415770609319,1.0,0.962962962962963
0.844511558181649,0.25,2,8,310,0.967741935483871,0.9602464353372404,0.9313876088069636,1.0,0.9296296296296298
0.8427195015944643,0.25,2,8,310,0.967741935483871,0.9672686727820848,0.9672299027137736,1.0,0.9666666666666666
0.843570615001694,0.25,2,8,310,0.9354838709677418,0.96758587590839,0.8991295442908346,1.0,0.89272030651341
0.8460084581863466,0.25,2,8,310,0.9032258064516128,0.9708840547005274,0.9672299027137736,1.0,0.9642857142857144
0.844341115298543,0.25,2,8,310,0.967741935483871,0.9638076740663672,0.9313876088069636,1.0,0.929100529100529
0.7624242555845827,0.5714285714285714,1,7,327,0.3939393939393939,1.0,0.8264662756598242,0.8906349206349206,0.7054945054945057
0.7635624770209917,0.5714285714285714,1,7,327,0.2727272727272727,1.0,0.8742261322906483,0.8561904761904762,0.8783068783068781
0.7653687859729432,0.5714285714285714,1,7,327,0.2727272727272727,1.0,0.8439231019876181,0.870151515151515,0.7407407407407407
0.7590434758545604,0.5714285714285714,1,7,327,0.3939393939393939,1.0,0.9326599326599326,0.9444444444444444,0.9145299145299146
0.7617768414474237,0.5714285714285714,1,7,327,0.3636363636363637,1.0,0.7681818181818182,0.845479641131815,0.6587301587301587
0.7642273632468438,0.5714285714285714,1,7,327,0.5151515151515152,1.0,0.9276094276094276,1.0,0.8627450980392157
0.7546254873629917,0.5714285714285714,1,7,327,0.4848484848484849,1.0,0.9114827179090502,0.9329205366357068,0.921875
0.7530423898424176,0.7142857142857143,1,7,327,0.40625,1.0,0.9665441176470588,0.923444976076555,1.0
0.7573236990876925,0.5714285714285714,1,7,327,0.375,1.0,0.8692241037829274,0.9515873015873016,0.7363636363636363
0.7560989220535582,0.7142857142857143,1,7,327,0.3125,1.0,0.9110576923076924,0.9600550964187328,0.7333333333333331
0.7624242555845827,0.5714285714285714,0,7,327,0.3939393939393939,0.9045717095324034,0.776502350695899,0.8061904761904763,0.676923076923077
0.7635624770209917,0.5714285714285714,0,7,327,0.2727272727272727,0.8964533344124278,0.848432375705103,0.896666666666667,0.7164021164021164
0.7653687859729432,0.5714285714285714,0,7,327,0.2727272727272727,0.8997647210105498,0.8724131304776466,0.9133333333333334,0.7407407407407407
0.7590434758545604,0.5714285714285714,0,7,327,0.3939393939393939,0.9037568086394164,0.9052711993888464,0.9,0.9145299145299146
0.7617768414474237,0.5714285714285714,0,7,327,0.3636363636363637,0.90383936998877,0.8027728263022381,0.845479641131815,0.7445887445887446
0.7642273632468438,0.5714285714285714,0,7,327,0.5151515151515152,0.8933945290523437,0.8982683982683982,1.0,0.8088235294117646
0.7546254873629917,0.5714285714285714,0,7,327,0.4848484848484849,0.8927921218047435,0.9114827179090502,0.9329205366357068,0.921875
0.7530423898424176,0.7142857142857143,0,7,327,0.40625,0.8902814679547334,0.9665441176470588,0.923444976076555,1.0
0.7573236990876925,0.5714285714285714,0,7,327,0.375,0.8967304527517131,0.8692241037829274,0.9515873015873016,0.7363636363636363
0.7560989220535582,0.7142857142857143,0,7,327,0.3125,0.8871014634009814,0.9408482142857144,1.0,0.7333333333333331
0.7624242555845827,0.5714285714285714,2,7,327,0.3939393939393939,0.9081667309552404,0.7795815295815296,0.8061904761904763,0.6803418803418804
0.7635624770209917,0.5714285714285714,2,7,327,0.2727272727272727,0.9041934786147436,0.8454771035416195,0.8561904761904762,0.7777777777777779
0.7653687859729432,0.5714285714285714,2,7,327,0.2727272727272727,0.9031266835561856,0.8398826979472139,0.868888888888889,0.7407407407407407
0.7590434758545604,0.5714285714285714,2,7,327,0.3939393939393939,0.900440128042345,0.9052711993888464,0.9,0.9145299145299146
0.7617768414474237,0.5714285714285714,2,7,327,0.3636363636363637,0.9041689409888696,0.8027728263022381,0.845479641131815,0.7445887445887446
0.7642273632468438,0.5714285714285714,2,7,327,0.5151515151515152,0.8972857175939934,0.9675579322638146,1.0,0.9379679144385028
0.7546254873629917,0.5714285714285714,2,7,327,0.4848484848484849,0.8928809764545584,0.882034632034632,0.8823529411764706,0.921875
0.7530423898424176,0.7142857142857143,2,7,327,0.40625,0.8896762766755747,0.9665441176470588,0.923444976076555,1.0
0.7573236990876925,0.5714285714285714,2,7,327,0.375,0.9003752190345498,0.8692241037829274,0.9515873015873016,0.7363636363636363
0.7560989220535582,0.7142857142857143,2,7,327,0.3125,0.9038259431914178,0.9110576923076924,0.9600550964187328,0.7333333333333331
0.7831291469273105,0.3333333333333333,1,15,340,1.0,1.0,0.7901960784313726,,0.7901960784313726
0.7802973841215477,0.3333333333333333,1,15,340,1.0,1.0,0.8627450980392157,,0.8627450980392157
0.7802137298911977,0.3333333333333333,1,15,340,1.0,1.0,0.7843137254901958,,0.7843137254901958
0.782007020362121,0.3333333333333333,1,15,340,1.0,1.0,0.7137254901960786,,0.7137254901960786
0.7782162764255987,0.3333333333333333,1,15,340,1.0,1.0,0.8529411764705882,,0.8529411764705882
0.7817434095407696,0.3333333333333333,1,15,340,1.0,1.0,0.615686274509804,,0.615686274509804
0.781778687443485,0.3333333333333333,1,15,340,1.0,1.0,0.6218487394957984,,0.6218487394957984
0.7829470626183114,0.3333333333333333,1,15,340,1.0,1.0,0.6862745098039216,,0.6862745098039216
0.7825077026426981,0.3333333333333333,1,15,340,1.0,1.0,0.8019607843137254,,0.8019607843137254
0.7814202032650285,0.3333333333333333,1,15,340,1.0,1.0,0.6911764705882352,,0.6911764705882352
0.7831291469273105,0.3333333333333333,0,15,340,1.0,0.8654303862250196,0.6598039215686274,,0.6598039215686274
0.7802973841215477,0.3333333333333333,0,15,340,1.0,0.8529467826335693,0.8627450980392157,,0.8627450980392157
0.7802137298911977,0.3333333333333333,0,15,340,1.0,0.8489416684969882,0.8156862745098038,,0.8156862745098038
0.782007020362121,0.3333333333333333,0,15,340,1.0,0.8517279433421594,0.6862745098039216,,0.6862745098039216
0.7782162764255987,0.3333333333333333,0,15,340,1.0,0.869452852219184,0.792156862745098,,0.792156862745098
0.7817434095407696,0.3333333333333333,0,15,340,1.0,0.8687191551295658,0.65,,0.65
0.781778687443485,0.3333333333333333,0,15,340,1.0,0.8583025186806605,0.7333333333333334,,0.7333333333333334
0.7829470626183114,0.3333333333333333,0,15,340,1.0,0.8492209600239274,0.7686274509803922,,0.7686274509803922
0.7825077026426981,0.3333333333333333,0,15,340,1.0,0.8409319862194659,0.772549019607843,,0.772549019607843
0.7814202032650285,0.3333333333333333,0,15,340,1.0,0.8612425868973078,0.6745098039215687,,0.6745098039215687
0.7831291469273105,0.3333333333333333,2,15,340,1.0,0.7226260363469533,0.5,,0.5
0.7802973841215477,0.3333333333333333,2,15,340,1.0,0.7402587762703146,0.7598039215686274,,0.7598039215686274
0.7802137298911977,0.3333333333333333,2,15,340,1.0,0.727506121808168,0.653921568627451,,0.653921568627451
0.782007020362121,0.3333333333333333,2,15,340,1.0,0.7380966917468302,0.534313725490196,,0.534313725490196
0.7782162764255987,0.3333333333333333,2,15,340,1.0,0.7340878546725822,0.5166666666666666,,0.5166666666666666
0.7817434095407696,0.3333333333333333,2,15,340,1.0,0.7293322888751179,0.6196078431372548,,0.6196078431372548
0.781778687443485,0.3333333333333333,2,15,340,1.0,0.7538237867990945,0.5588235294117647,,0.5588235294117647
0.7829470626183114,0.3333333333333333,2,15,340,1.0,0.7265146561027986,0.5607843137254902,,0.5607843137254902
0.7825077026426981,0.3333333333333333,2,15,340,1.0,0.7119548753719104,0.6107843137254901,,0.6107843137254901
0.7814202032650285,0.3333333333333333,2,15,340,1.0,0.7256243818784726,0.5656862745098039,,0.5656862745098039
0.6464072202284628,0.8,1,5,383,0.4871794871794872,1.0,0.9475308641975309,0.8967032967032966,1.0
